race_id,date,track,race_no,official_url,cache_html_path
20250708_kawasaki_2,2025-07-08,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F08&k_raceNo=2&k_babaCode=21,data/cache/html/20250708_kawasaki_2.html
20250708_kawasaki_3,2025-07-08,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F08&k_raceNo=3&k_babaCode=21,data/cache/html/20250708_kawasaki_3.html
20250708_kawasaki_4,2025-07-08,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F08&k_raceNo=4&k_babaCode=21,data/cache/html/20250708_kawasaki_4.html
20250708_kawasaki_5,2025-07-08,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F08&k_raceNo=5&k_babaCode=21,data/cache/html/20250708_kawasaki_5.html
20250708_kawasaki_6,2025-07-08,kawasaki,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F08&k_raceNo=6&k_babaCode=21,data/cache/html/20250708_kawasaki_6.html
20250708_kawasaki_7,2025-07-08,kawasaki,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F08&k_raceNo=7&k_babaCode=21,data/cache/html/20250708_kawasaki_7.html
20250708_kawasaki_8,2025-07-08,kawasaki,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F08&k_raceNo=8&k_babaCode=21,data/cache/html/20250708_kawasaki_8.html
20250708_kawasaki_9,2025-07-08,kawasaki,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F08&k_raceNo=9&k_babaCode=21,data/cache/html/20250708_kawasaki_9.html
20250708_kawasaki_10,2025-07-08,kawasaki,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F08&k_raceNo=10&k_babaCode=21,data/cache/html/20250708_kawasaki_10.html
20250708_kawasaki_11,2025-07-08,kawasaki,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F08&k_raceNo=11&k_babaCode=21,data/cache/html/20250708_kawasaki_11.html
20250708_kawasaki_12,2025-07-08,kawasaki,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F08&k_raceNo=12&k_babaCode=21,data/cache/html/20250708_kawasaki_12.html
20250707_kawasaki_1,2025-07-07,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F07&k_raceNo=1&k_babaCode=21,data/cache/html/20250707_kawasaki_1.html
20250707_kawasaki_2,2025-07-07,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F07&k_raceNo=2&k_babaCode=21,data/cache/html/20250707_kawasaki_2.html
20250707_kawasaki_3,2025-07-07,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F07&k_raceNo=3&k_babaCode=21,data/cache/html/20250707_kawasaki_3.html
20250707_kawasaki_4,2025-07-07,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F07&k_raceNo=4&k_babaCode=21,data/cache/html/20250707_kawasaki_4.html
20250707_kawasaki_5,2025-07-07,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F07&k_raceNo=5&k_babaCode=21,data/cache/html/20250707_kawasaki_5.html
20250707_kawasaki_6,2025-07-07,kawasaki,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F07&k_raceNo=6&k_babaCode=21,data/cache/html/20250707_kawasaki_6.html
20250707_kawasaki_7,2025-07-07,kawasaki,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F07&k_raceNo=7&k_babaCode=21,data/cache/html/20250707_kawasaki_7.html
20250707_kawasaki_8,2025-07-07,kawasaki,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F07&k_raceNo=8&k_babaCode=21,data/cache/html/20250707_kawasaki_8.html
20250707_kawasaki_9,2025-07-07,kawasaki,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F07&k_raceNo=9&k_babaCode=21,data/cache/html/20250707_kawasaki_9.html
20250707_kawasaki_10,2025-07-07,kawasaki,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F07&k_raceNo=10&k_babaCode=21,data/cache/html/20250707_kawasaki_10.html
20250707_kawasaki_11,2025-07-07,kawasaki,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F07&k_raceNo=11&k_babaCode=21,data/cache/html/20250707_kawasaki_11.html
20250707_kawasaki_12,2025-07-07,kawasaki,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F07&k_raceNo=12&k_babaCode=21,data/cache/html/20250707_kawasaki_12.html
20250710_kawasaki_1,2025-07-10,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F10&k_raceNo=1&k_babaCode=21,data/cache/html/20250710_kawasaki_1.html
20250710_kawasaki_2,2025-07-10,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F10&k_raceNo=2&k_babaCode=21,data/cache/html/20250710_kawasaki_2.html
20250710_kawasaki_3,2025-07-10,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F10&k_raceNo=3&k_babaCode=21,data/cache/html/20250710_kawasaki_3.html
20250710_kawasaki_4,2025-07-10,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F10&k_raceNo=4&k_babaCode=21,data/cache/html/20250710_kawasaki_4.html
20250710_kawasaki_5,2025-07-10,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F10&k_raceNo=5&k_babaCode=21,data/cache/html/20250710_kawasaki_5.html
20250710_kawasaki_6,2025-07-10,kawasaki,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F10&k_raceNo=6&k_babaCode=21,data/cache/html/20250710_kawasaki_6.html
20250710_kawasaki_7,2025-07-10,kawasaki,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F10&k_raceNo=7&k_babaCode=21,data/cache/html/20250710_kawasaki_7.html
20250710_kawasaki_8,2025-07-10,kawasaki,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F10&k_raceNo=8&k_babaCode=21,data/cache/html/20250710_kawasaki_8.html
20250710_kawasaki_9,2025-07-10,kawasaki,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F10&k_raceNo=9&k_babaCode=21,data/cache/html/20250710_kawasaki_9.html
20250710_kawasaki_11,2025-07-10,kawasaki,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F10&k_raceNo=11&k_babaCode=21,data/cache/html/20250710_kawasaki_11.html
20250710_kawasaki_12,2025-07-10,kawasaki,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F10&k_raceNo=12&k_babaCode=21,data/cache/html/20250710_kawasaki_12.html
20250620_kawasaki_1,2025-06-20,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F20&k_raceNo=1&k_babaCode=21,data/cache/html/20250620_kawasaki_1.html
20250620_kawasaki_2,2025-06-20,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F20&k_raceNo=2&k_babaCode=21,data/cache/html/20250620_kawasaki_2.html
20250620_kawasaki_3,2025-06-20,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F20&k_raceNo=3&k_babaCode=21,data/cache/html/20250620_kawasaki_3.html
20250620_kawasaki_4,2025-06-20,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F20&k_raceNo=4&k_babaCode=21,data/cache/html/20250620_kawasaki_4.html
20250620_kawasaki_5,2025-06-20,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F20&k_raceNo=5&k_babaCode=21,data/cache/html/20250620_kawasaki_5.html
20250620_kawasaki_6,2025-06-20,kawasaki,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F20&k_raceNo=6&k_babaCode=21,data/cache/html/20250620_kawasaki_6.html
20250620_kawasaki_7,2025-06-20,kawasaki,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F20&k_raceNo=7&k_babaCode=21,data/cache/html/20250620_kawasaki_7.html
20250620_kawasaki_8,2025-06-20,kawasaki,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F20&k_raceNo=8&k_babaCode=21,data/cache/html/20250620_kawasaki_8.html
20250620_kawasaki_9,2025-06-20,kawasaki,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F20&k_raceNo=9&k_babaCode=21,data/cache/html/20250620_kawasaki_9.html
20250620_kawasaki_10,2025-06-20,kawasaki,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F20&k_raceNo=10&k_babaCode=21,data/cache/html/20250620_kawasaki_10.html
20250620_kawasaki_11,2025-06-20,kawasaki,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F20&k_raceNo=11&k_babaCode=21,data/cache/html/20250620_kawasaki_11.html
20250620_kawasaki_12,2025-06-20,kawasaki,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F20&k_raceNo=12&k_babaCode=21,data/cache/html/20250620_kawasaki_12.html
20250619_kawasaki_1,2025-06-19,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F19&k_raceNo=1&k_babaCode=21,data/cache/html/20250619_kawasaki_1.html
20250619_kawasaki_2,2025-06-19,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F19&k_raceNo=2&k_babaCode=21,data/cache/html/20250619_kawasaki_2.html
20250619_kawasaki_3,2025-06-19,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F19&k_raceNo=3&k_babaCode=21,data/cache/html/20250619_kawasaki_3.html
20250619_kawasaki_4,2025-06-19,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F19&k_raceNo=4&k_babaCode=21,data/cache/html/20250619_kawasaki_4.html
20250619_kawasaki_5,2025-06-19,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F19&k_raceNo=5&k_babaCode=21,data/cache/html/20250619_kawasaki_5.html
20250619_kawasaki_6,2025-06-19,kawasaki,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F19&k_raceNo=6&k_babaCode=21,data/cache/html/20250619_kawasaki_6.html
20250619_kawasaki_7,2025-06-19,kawasaki,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F19&k_raceNo=7&k_babaCode=21,data/cache/html/20250619_kawasaki_7.html
20250619_kawasaki_8,2025-06-19,kawasaki,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F19&k_raceNo=8&k_babaCode=21,data/cache/html/20250619_kawasaki_8.html
20250619_kawasaki_9,2025-06-19,kawasaki,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F19&k_raceNo=9&k_babaCode=21,data/cache/html/20250619_kawasaki_9.html
20250619_kawasaki_10,2025-06-19,kawasaki,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F19&k_raceNo=10&k_babaCode=21,data/cache/html/20250619_kawasaki_10.html
20250619_kawasaki_11,2025-06-19,kawasaki,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F19&k_raceNo=11&k_babaCode=21,data/cache/html/20250619_kawasaki_11.html
20250619_kawasaki_12,2025-06-19,kawasaki,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F19&k_raceNo=12&k_babaCode=21,data/cache/html/20250619_kawasaki_12.html
20250618_kawasaki_1,2025-06-18,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F18&k_raceNo=1&k_babaCode=21,data/cache/html/20250618_kawasaki_1.html
20250618_kawasaki_2,2025-06-18,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F18&k_raceNo=2&k_babaCode=21,data/cache/html/20250618_kawasaki_2.html
20250618_kawasaki_3,2025-06-18,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F18&k_raceNo=3&k_babaCode=21,data/cache/html/20250618_kawasaki_3.html
20250618_kawasaki_4,2025-06-18,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F18&k_raceNo=4&k_babaCode=21,data/cache/html/20250618_kawasaki_4.html
20250618_kawasaki_5,2025-06-18,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F18&k_raceNo=5&k_babaCode=21,data/cache/html/20250618_kawasaki_5.html
20250618_kawasaki_6,2025-06-18,kawasaki,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F18&k_raceNo=6&k_babaCode=21,data/cache/html/20250618_kawasaki_6.html
20250618_kawasaki_7,2025-06-18,kawasaki,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F18&k_raceNo=7&k_babaCode=21,data/cache/html/20250618_kawasaki_7.html
20250618_kawasaki_8,2025-06-18,kawasaki,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F18&k_raceNo=8&k_babaCode=21,data/cache/html/20250618_kawasaki_8.html
20250618_kawasaki_9,2025-06-18,kawasaki,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F18&k_raceNo=9&k_babaCode=21,data/cache/html/20250618_kawasaki_9.html
20250618_kawasaki_10,2025-06-18,kawasaki,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F18&k_raceNo=10&k_babaCode=21,data/cache/html/20250618_kawasaki_10.html
20250618_kawasaki_11,2025-06-18,kawasaki,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F18&k_raceNo=11&k_babaCode=21,data/cache/html/20250618_kawasaki_11.html
20250618_kawasaki_12,2025-06-18,kawasaki,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F18&k_raceNo=12&k_babaCode=21,data/cache/html/20250618_kawasaki_12.html
20250617_kawasaki_1,2025-06-17,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F17&k_raceNo=1&k_babaCode=21,data/cache/html/20250617_kawasaki_1.html
20250617_kawasaki_2,2025-06-17,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F17&k_raceNo=2&k_babaCode=21,data/cache/html/20250617_kawasaki_2.html
20250617_kawasaki_3,2025-06-17,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F17&k_raceNo=3&k_babaCode=21,data/cache/html/20250617_kawasaki_3.html
20250617_kawasaki_4,2025-06-17,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F17&k_raceNo=4&k_babaCode=21,data/cache/html/20250617_kawasaki_4.html
20250617_kawasaki_5,2025-06-17,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F17&k_raceNo=5&k_babaCode=21,data/cache/html/20250617_kawasaki_5.html
20250617_kawasaki_6,2025-06-17,kawasaki,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F17&k_raceNo=6&k_babaCode=21,data/cache/html/20250617_kawasaki_6.html
20250617_kawasaki_7,2025-06-17,kawasaki,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F17&k_raceNo=7&k_babaCode=21,data/cache/html/20250617_kawasaki_7.html
20250617_kawasaki_8,2025-06-17,kawasaki,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F17&k_raceNo=8&k_babaCode=21,data/cache/html/20250617_kawasaki_8.html
20250617_kawasaki_9,2025-06-17,kawasaki,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F17&k_raceNo=9&k_babaCode=21,data/cache/html/20250617_kawasaki_9.html
20250617_kawasaki_10,2025-06-17,kawasaki,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F17&k_raceNo=10&k_babaCode=21,data/cache/html/20250617_kawasaki_10.html
20250617_kawasaki_11,2025-06-17,kawasaki,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F17&k_raceNo=11&k_babaCode=21,data/cache/html/20250617_kawasaki_11.html
20250617_kawasaki_12,2025-06-17,kawasaki,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F17&k_raceNo=12&k_babaCode=21,data/cache/html/20250617_kawasaki_12.html
20250616_kawasaki_1,2025-06-16,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F16&k_raceNo=1&k_babaCode=21,data/cache/html/20250616_kawasaki_1.html
20250616_kawasaki_2,2025-06-16,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F16&k_raceNo=2&k_babaCode=21,data/cache/html/20250616_kawasaki_2.html
20250616_kawasaki_3,2025-06-16,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F16&k_raceNo=3&k_babaCode=21,data/cache/html/20250616_kawasaki_3.html
20250616_kawasaki_4,2025-06-16,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F16&k_raceNo=4&k_babaCode=21,data/cache/html/20250616_kawasaki_4.html
20250616_kawasaki_5,2025-06-16,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F06%2F16&k_raceNo=5&k_babaCode=21,data/cache/html/20250616_kawasaki_5.html
