race_id,date,track,race_no,official_url,cache_html_path
20251231_funabashi_11,2025-12-31,funabashi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F31&k_raceNo=11&k_babaCode=19,data/cache/html/20251231_funabashi_11.html
20251231_funabashi_12,2025-12-31,funabashi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F31&k_raceNo=12&k_babaCode=19,data/cache/html/20251231_funabashi_12.html
20251230_funabashi_1,2025-12-30,funabashi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F30&k_raceNo=1&k_babaCode=19,data/cache/html/20251230_funabashi_1.html
20251230_funabashi_2,2025-12-30,funabashi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F30&k_raceNo=2&k_babaCode=19,data/cache/html/20251230_funabashi_2.html
20251230_funabashi_3,2025-12-30,funabashi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F30&k_raceNo=3&k_babaCode=19,data/cache/html/20251230_funabashi_3.html
20251230_funabashi_4,2025-12-30,funabashi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F30&k_raceNo=4&k_babaCode=19,data/cache/html/20251230_funabashi_4.html
20251230_funabashi_5,2025-12-30,funabashi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F30&k_raceNo=5&k_babaCode=19,data/cache/html/20251230_funabashi_5.html
20251230_funabashi_6,2025-12-30,funabashi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F30&k_raceNo=6&k_babaCode=19,data/cache/html/20251230_funabashi_6.html
20251230_funabashi_7,2025-12-30,funabashi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F30&k_raceNo=7&k_babaCode=19,data/cache/html/20251230_funabashi_7.html
20251230_funabashi_8,2025-12-30,funabashi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F30&k_raceNo=8&k_babaCode=19,data/cache/html/20251230_funabashi_8.html
20251230_funabashi_9,2025-12-30,funabashi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F30&k_raceNo=9&k_babaCode=19,data/cache/html/20251230_funabashi_9.html
20251230_funabashi_10,2025-12-30,funabashi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F30&k_raceNo=10&k_babaCode=19,data/cache/html/20251230_funabashi_10.html
20251230_funabashi_11,2025-12-30,funabashi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F30&k_raceNo=11&k_babaCode=19,data/cache/html/20251230_funabashi_11.html
20251230_funabashi_12,2025-12-30,funabashi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F30&k_raceNo=12&k_babaCode=19,data/cache/html/20251230_funabashi_12.html
20251229_funabashi_1,2025-12-29,funabashi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F29&k_raceNo=1&k_babaCode=19,data/cache/html/20251229_funabashi_1.html
20251229_funabashi_2,2025-12-29,funabashi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F29&k_raceNo=2&k_babaCode=19,data/cache/html/20251229_funabashi_2.html
20251229_funabashi_3,2025-12-29,funabashi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F29&k_raceNo=3&k_babaCode=19,data/cache/html/20251229_funabashi_3.html
20251229_funabashi_4,2025-12-29,funabashi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F29&k_raceNo=4&k_babaCode=19,data/cache/html/20251229_funabashi_4.html
20251229_funabashi_5,2025-12-29,funabashi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F29&k_raceNo=5&k_babaCode=19,data/cache/html/20251229_funabashi_5.html
20251229_funabashi_6,2025-12-29,funabashi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F29&k_raceNo=6&k_babaCode=19,data/cache/html/20251229_funabashi_6.html
20251229_funabashi_7,2025-12-29,funabashi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F29&k_raceNo=7&k_babaCode=19,data/cache/html/20251229_funabashi_7.html
20251229_funabashi_8,2025-12-29,funabashi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F29&k_raceNo=8&k_babaCode=19,data/cache/html/20251229_funabashi_8.html
20251229_funabashi_9,2025-12-29,funabashi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F29&k_raceNo=9&k_babaCode=19,data/cache/html/20251229_funabashi_9.html
20251229_funabashi_10,2025-12-29,funabashi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F29&k_raceNo=10&k_babaCode=19,data/cache/html/20251229_funabashi_10.html
20251229_funabashi_11,2025-12-29,funabashi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F29&k_raceNo=11&k_babaCode=19,data/cache/html/20251229_funabashi_11.html
20251229_funabashi_12,2025-12-29,funabashi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F29&k_raceNo=12&k_babaCode=19,data/cache/html/20251229_funabashi_12.html
20251228_funabashi_1,2025-12-28,funabashi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F28&k_raceNo=1&k_babaCode=19,data/cache/html/20251228_funabashi_1.html
20251228_funabashi_2,2025-12-28,funabashi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F28&k_raceNo=2&k_babaCode=19,data/cache/html/20251228_funabashi_2.html
20251228_funabashi_3,2025-12-28,funabashi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F28&k_raceNo=3&k_babaCode=19,data/cache/html/20251228_funabashi_3.html
20251228_funabashi_4,2025-12-28,funabashi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F28&k_raceNo=4&k_babaCode=19,data/cache/html/20251228_funabashi_4.html
20251228_funabashi_5,2025-12-28,funabashi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F28&k_raceNo=5&k_babaCode=19,data/cache/html/20251228_funabashi_5.html
20251228_funabashi_6,2025-12-28,funabashi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F28&k_raceNo=6&k_babaCode=19,data/cache/html/20251228_funabashi_6.html
20251228_funabashi_7,2025-12-28,funabashi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F28&k_raceNo=7&k_babaCode=19,data/cache/html/20251228_funabashi_7.html
20251228_funabashi_8,2025-12-28,funabashi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F28&k_raceNo=8&k_babaCode=19,data/cache/html/20251228_funabashi_8.html
20251228_funabashi_9,2025-12-28,funabashi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F28&k_raceNo=9&k_babaCode=19,data/cache/html/20251228_funabashi_9.html
20251228_funabashi_10,2025-12-28,funabashi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F28&k_raceNo=10&k_babaCode=19,data/cache/html/20251228_funabashi_10.html
20251228_funabashi_11,2025-12-28,funabashi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F28&k_raceNo=11&k_babaCode=19,data/cache/html/20251228_funabashi_11.html
20251228_funabashi_12,2025-12-28,funabashi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F28&k_raceNo=12&k_babaCode=19,data/cache/html/20251228_funabashi_12.html
20251227_funabashi_1,2025-12-27,funabashi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F27&k_raceNo=1&k_babaCode=19,data/cache/html/20251227_funabashi_1.html
20251227_funabashi_2,2025-12-27,funabashi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F27&k_raceNo=2&k_babaCode=19,data/cache/html/20251227_funabashi_2.html
20251227_funabashi_3,2025-12-27,funabashi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F27&k_raceNo=3&k_babaCode=19,data/cache/html/20251227_funabashi_3.html
20251227_funabashi_4,2025-12-27,funabashi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F27&k_raceNo=4&k_babaCode=19,data/cache/html/20251227_funabashi_4.html
20251227_funabashi_5,2025-12-27,funabashi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F27&k_raceNo=5&k_babaCode=19,data/cache/html/20251227_funabashi_5.html
20251227_funabashi_6,2025-12-27,funabashi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F27&k_raceNo=6&k_babaCode=19,data/cache/html/20251227_funabashi_6.html
20251227_funabashi_7,2025-12-27,funabashi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F12%2F27&k_raceNo=7&k_babaCode=19,data/cache/html/20251227_funabashi_7.html
