model_id,prediction_type,group,count,trifecta_log_loss,trifecta_brier_score,winner_log_loss,exacta_log_loss,top3_set_log_loss,second_given_first_log_loss,third_given_first_second_log_loss,hit_at_1,hit_at_3,hit_at_5,hit_at_10,hit_at_20,actual_combo_rank_mean,actual_combo_rank_median,mean_reciprocal_rank,per_race_log_loss_p90,per_race_log_loss_p95,per_race_log_loss_p99,max_per_race_log_loss,true_probability_below_1e_3,true_probability_below_1e_4,true_probability_below_1e_6,prediction_coverage,normal_unique_log_loss,abnormal_tail_unique_log_loss
B1_global_frequency,raw,4,4303,4.362224753120728,0.9817697059034006,1.4926520919164084,2.9948289532001313,2.758839808045258,1.5021768612837225,1.3673957999205975,0.05414826864977922,0.14176156170113874,0.21636067859632815,0.3474320241691843,0.5040669300488032,30.691378108296536,20.0,0.1469162840249904,5.780761118791881,6.1244839118857755,6.687252864891566,7.4051407733052805,0.0039507320474087846,0.0,0.0,1.0,4.362224753120728,
B1_global_frequency,raw,5,4289,4.26329918243788,0.9782101961027713,1.3933841637221955,2.902895459601677,2.7049590290562677,1.5095112958794814,1.3604037228362031,0.06411750990906971,0.16367451620424342,0.24038237351363953,0.38726975985078105,0.5535089764513873,28.40825367218466,16.0,0.16423688049486662,5.758203771367806,6.1193618415898055,6.756851133456144,7.4051407733052805,0.005129400792725577,0.0,0.0,1.0,4.26329918243788,
B1_global_frequency,raw,6,4284,4.326969355046487,0.9805462920266087,1.4682017693561276,2.9641066067308897,2.738187629272998,1.4959048373747625,1.3628627483155964,0.05718954248366013,0.1503267973856209,0.22642390289449113,0.3597105508870215,0.5256769374416433,29.850140056022408,18.0,0.15270035014178798,5.767606174982613,6.125288450138654,6.729700349172397,7.4051407733052805,0.004901960784313725,0.0,0.0,1.0,4.326969355046487,
B1_global_frequency,raw,7,4291,4.297980931092135,0.9800344296087928,1.4465404600258553,2.9314694736279225,2.7087743487231335,1.484929013602067,1.3665114574642123,0.055697972500582615,0.14448846422745282,0.22325798182241902,0.3726404101608017,0.5339081799114426,28.97669540899557,18.0,0.15242093083575273,5.758203771367806,6.125288450138654,6.708524251828273,7.2194314576244665,0.003961780470752739,0.0,0.0,1.0,4.297980931092135,
B1_global_frequency,raw,8,4252,4.214501214567419,0.9768696196448977,1.3936022130126828,2.8674431786387053,2.650432418462961,1.4738409656260227,1.347058035928714,0.06326434619002823,0.17121354656632173,0.2532925682031985,0.3967544684854186,0.5719661335841957,26.929444967074318,15.0,0.16779313958666778,5.6923730775102666,6.062126050842401,6.720308523602918,7.4051407733052805,0.005879586077140169,0.0,0.0,1.0,4.214501214567419,
B1_global_frequency,raw,9,4248,4.140686318229296,0.9742517481381652,1.3254533836098508,2.7906450487764443,2.635204177584259,1.465191665166593,1.3500412694528525,0.07580037664783427,0.1864406779661017,0.2664783427495292,0.4204331450094162,0.5981638418079096,25.115112994350284,14.0,0.18248569445890786,5.599348068742413,6.017783811298893,6.659292276020573,7.352688410743174,0.0030602636534839923,0.0,0.0,1.0,4.140686318229296,
B1_global_frequency,calibrated,1,4241,4.092469177493887,0.9726687306206959,1.2924582963773388,2.748782459551884,2.5899080612673493,1.4563241631745452,1.3436867179420016,0.07498231549162933,0.19405800518745578,0.2813015798160811,0.4423485027116246,0.62579580287668,24.022871964159396,13.0,0.18713956556892686,5.571325619406147,5.981337230774734,6.64337328083371,7.390133157152642,0.0030653147842489977,0.0,0.0,1.0,4.092469177493887,
B1_global_frequency,calibrated,10,4252,4.032330028932021,0.9703248233304109,1.2536765310427336,2.6915361351922864,2.567326587243342,1.4378596041495522,1.3407938937397355,0.08396048918156161,0.21119473189087487,0.30362182502351837,0.4656632173095014,0.6380526810912511,22.5359830667921,12.0,0.20051220992716373,5.511369061339556,5.845930535319258,6.564336703591459,7.390133157152642,0.0028222013170272815,0.0,0.0,1.0,4.032330028932021,
B1_global_frequency,calibrated,11,4248,3.9153547890518765,0.9664229644999729,1.1461127029809068,2.585872555816154,2.5089713411211703,1.439759852835247,1.3294822332357223,0.09392655367231638,0.22387005649717515,0.3283898305084746,0.5072975517890772,0.6975047080979284,19.635593220338983,10.0,0.21813620812471113,5.369126130973358,5.684614276250565,6.42203042809105,7.390133157152642,0.0025894538606403015,0.0,0.0,1.0,3.9153547890518765,
B1_global_frequency,calibrated,12,4218,3.8429889248225906,0.96392351914773,1.0732676528687317,2.50442658293801,2.4910816382605327,1.4311589300692782,1.3385623418845802,0.09435751541014699,0.23944997629208156,0.35158843053579897,0.5405405405405406,0.7323376007586534,17.96823138928402,9.0,0.22660975463532645,5.3224081073093545,5.684614276250565,6.397482995871766,7.321272742189744,0.000948316737790422,0.0,0.0,1.0,3.8429889248225906,
B1_global_frequency,calibrated,2,4300,4.311397739806116,0.9799323534993257,1.475819000176052,2.959252192383954,2.707145623481227,1.483433192207902,1.3521455474221618,0.06627906976744186,0.1572093023255814,0.2230232558139535,0.3583720930232558,0.532093023255814,29.448837209302326,18.0,0.16002490155626792,5.763483573694258,6.1125693882153636,6.63781316465354,7.321272742189744,0.0032558139534883722,0.0,0.0,1.0,4.311397739806116,
B1_global_frequency,calibrated,3,4306,4.356681356109865,0.9813477705592805,1.4949288218458137,3.0024360436524162,2.7496437663343776,1.5075072218066021,1.3542453124574492,0.0580585229911751,0.14537854156990246,0.220157919182536,0.3502090106827682,0.5037157454714352,30.63330236878774,20.0,0.15055459925500728,5.818117569355971,6.119130044027355,6.70305061916744,7.390133157152642,0.004876915931258709,0.0,0.0,1.0,4.356681356109865,
B1_global_frequency,calibrated,4,4303,4.3618404291380966,0.9817450317813,1.4923970561213964,2.994581628821697,2.758493082156005,1.5021845727003007,1.3672588003163992,0.05414826864977922,0.14176156170113874,0.21636067859632815,0.3474320241691843,0.5040669300488032,30.691378108296536,20.0,0.1469162840249904,5.7788014105056975,6.130485011124338,6.696989040901464,7.390133157152642,0.0039507320474087846,0.0,0.0,1.0,4.3618404291380966,
B1_global_frequency,calibrated,5,4289,4.263041398574243,0.9782077783489068,1.3932393181061433,2.9025676839927934,2.7050830809348883,1.50932836588665,1.3604737145814492,0.06411750990906971,0.16367451620424342,0.24038237351363953,0.38726975985078105,0.5535089764513873,28.40825367218466,16.0,0.16423688049486662,5.763483573694258,6.119130044027355,6.717011570099946,7.321272742189744,0.005129400792725577,0.0,0.0,1.0,4.263041398574243,
B1_global_frequency,calibrated,6,4284,4.327067976694746,0.9805388052237013,1.4682601914776618,2.9642890319362496,2.738193533434105,1.4960288404585873,1.3627789447584968,0.05718954248366013,0.1503267973856209,0.22642390289449113,0.3597105508870215,0.5256769374416433,29.850140056022408,18.0,0.15270035014178798,5.7641601950610655,6.122962219237505,6.718700278246208,7.390133157152642,0.004901960784313725,0.0,0.0,1.0,4.327067976694746,
B1_global_frequency,calibrated,7,4291,4.298123075248692,0.980030660358358,1.4466128123521518,2.931702168675495,2.7088589061686434,1.485089356323343,1.366420906573197,0.055697972500582615,0.14448846422745282,0.22325798182241902,0.3726404101608017,0.5339081799114426,28.97669540899557,18.0,0.15242093083575273,5.76304337413008,6.122962219237505,6.716860909797145,7.209806719400889,0.003961780470752739,0.0,0.0,1.0,4.298123075248692,
B1_global_frequency,calibrated,8,4252,4.214025544975854,0.9768404996012545,1.3932129004958334,2.8669755291533203,2.6502962750673515,1.4737626286574868,1.3470500158225343,0.06326434619002823,0.17121354656632173,0.2532925682031985,0.3967544684854186,0.5719661335841957,26.929444967074318,15.0,0.16779313958666778,5.683413875316383,6.048051448331363,6.717011570099946,7.321272742189744,0.005879586077140169,0.0,0.0,1.0,4.214025544975854,
B1_global_frequency,calibrated,9,4248,4.141100983271609,0.9742898729040329,1.3257896693070987,2.7909824245417902,2.635427624227934,1.4651927552346908,1.3501185587298197,0.07580037664783427,0.1864406779661017,0.2664783427495292,0.4204331450094162,0.5981638418079096,25.115112994350284,14.0,0.18248569445890786,5.590919542569778,6.008399774192393,6.647142851125346,7.390133157152642,0.0030602636534839923,0.0,0.0,1.0,4.141100983271609,
B2_hierarchical_frequency,raw,1,4241,4.081583424899918,0.9716908190378041,1.273754018418502,2.725550207065373,2.573451885863621,1.4517961886468709,1.3560332178345453,0.0754539023815138,0.19311483140768687,0.2843668946003301,0.43551049280829995,0.628861117660929,24.41193114831408,13.0,0.18880307680812944,5.647674988922893,6.071384276068071,6.944819909503778,8.123479284259984,0.011082291912284839,0.0,0.0,1.0,4.081583424899918,
B2_hierarchical_frequency,raw,10,4252,4.031825504144461,0.9697932261802399,1.2426532884357318,2.6803744798354243,2.5585803020065314,1.4377211913996928,1.3514510243090356,0.08396048918156161,0.20813734713076198,0.3057384760112888,0.46730950141110067,0.6427563499529633,22.95860771401693,12.0,0.1997831764962237,5.608710002765119,6.040822817368889,6.855046936510054,8.531792169829277,0.009642521166509878,0.0,0.0,1.0,4.031825504144461,
B2_hierarchical_frequency,raw,11,4248,3.9026108774087573,0.9654660261152085,1.1302211817552754,2.5674017944373375,2.4972408171170737,1.4371806126820619,1.3352090829714192,0.09392655367231638,0.22645951035781545,0.330743879472693,0.5098870056497176,0.6989171374764596,19.919726930320152,10.0,0.21850223462034746,5.427236167198684,5.856801409682913,6.752657811522599,8.629373408744593,0.008709981167608287,0.0,0.0,1.0,3.9026108774087573,
B2_hierarchical_frequency,raw,12,4218,3.819673013415976,0.9627018003544082,1.0460001627577513,2.472553097512825,2.4744576414595953,1.4265529347550738,1.347119915903151,0.09435751541014699,0.24158368895211,0.353959222380275,0.5353247984826932,0.7309151256519678,18.13560929350403,9.0,0.227054382318334,5.326569013463912,5.799749116298646,6.666764621564899,8.41803261232971,0.006401137980085348,0.0,0.0,1.0,3.819673013415976,
B2_hierarchical_frequency,raw,2,4300,4.308449102715693,0.9790746307497161,1.4598116215728738,2.9377811177941804,2.6917038094159027,1.4779694962213068,1.3706679849215129,0.06627906976744186,0.15976744186046513,0.22488372093023257,0.3630232558139535,0.5272093023255814,29.887906976744187,18.0,0.16102521228085084,5.7655299528203106,6.18889204862301,7.182597331612967,8.212255476404566,0.01581395348837209,0.0,0.0,1.0,4.308449102715693,
B2_hierarchical_frequency,raw,3,4306,4.347682050493992,0.9801954578546327,1.473930821462567,2.977475772366035,2.7281824706357165,1.5035449509034673,1.370206278127957,0.0580585229911751,0.15582907570831397,0.2254993032977241,0.35276358569437993,0.5123084068741292,31.097538318625173,20.0,0.1542597509624489,5.828880442021083,6.216571077131067,7.092392044152095,8.164204213104215,0.015559684161634928,0.0,0.0,1.0,4.347682050493992,
B2_hierarchical_frequency,raw,4,4303,4.362557085862464,0.981033569682544,1.476162985106363,2.9770881489893526,2.7451362620251984,1.50092516388299,1.3854689368731115,0.05414826864977922,0.1429235417150825,0.21636067859632815,0.34534046014408554,0.5045317220543807,31.290959795491517,20.0,0.14778412224405926,5.843403123981671,6.257778428173217,6.980515003304731,8.246466585514675,0.012084592145015106,0.0,0.0,1.0,4.362557085862464,
B2_hierarchical_frequency,raw,5,4289,4.251536317021966,0.9775131784443857,1.3786473473827872,2.8840334381117434,2.689445378224331,1.5053860907289562,1.3675028789102213,0.06505012823501982,0.16041035206341805,0.2427139193285148,0.38796922359524366,0.5605036138960131,28.465376544649104,16.0,0.16446776361974483,5.74973593839316,6.202017946636926,6.990919647354432,8.664950476984412,0.012124038237351364,0.0,0.0,1.0,4.251536317021966,
B2_hierarchical_frequency,raw,6,4284,4.329962991523186,0.9798346080002189,1.4555058389381423,2.951186329470502,2.722219397220655,1.4956804905323593,1.3787766620526838,0.05718954248366013,0.1568627450980392,0.22268907563025211,0.35644257703081234,0.5287114845938375,30.432773109243698,19.0,0.15473241115765002,5.843118049264097,6.276834201953248,7.091128336634359,8.721597920759526,0.014705882352941176,0.0,0.0,1.0,4.329962991523186,
B2_hierarchical_frequency,raw,7,4291,4.30858548902231,0.9796956781456081,1.4380196908622374,2.9251145208056024,2.6999273299405306,1.4870948299433655,1.3834709682167072,0.05593101841062689,0.14448846422745282,0.22302493591237474,0.375436961081333,0.5353064553717082,29.60941505476579,18.0,0.15317842469464765,5.836187123303919,6.273123455132622,7.120077906318709,8.665855385726795,0.015381030062922395,0.0,0.0,1.0,4.30858548902231,
B2_hierarchical_frequency,raw,8,4252,4.202470460677409,0.9754800658618218,1.377160635753531,2.8454980492568414,2.632632342088579,1.4683374135033103,1.3569724114205672,0.06326434619002823,0.17403574788334902,0.2594073377234243,0.40004703668861713,0.5719661335841957,27.267403574788336,15.0,0.17010223656867318,5.737468336639105,6.16335711560589,6.986399450937749,8.661770824067032,0.012699905926622766,0.0,0.0,1.0,4.202470460677409,
B2_hierarchical_frequency,raw,9,4248,4.140476399108629,0.973966398282601,1.3165873512864865,2.7815843300463836,2.626433948615042,1.464996978759897,1.3588920690622468,0.07627118644067797,0.1876177024482109,0.2702448210922787,0.420668549905838,0.60075329566855,25.301318267419962,14.0,0.18334008176955036,5.671053545319963,6.065957425353172,6.900536713103251,8.573066462108455,0.009887005649717515,0.0,0.0,1.0,4.140476399108629,
B2_hierarchical_frequency,calibrated,1,4241,4.083987304931477,0.9718516963289554,1.275955524994559,2.7285188297128538,2.5757019772565966,1.4525633047182944,1.3554684752186241,0.0754539023815138,0.19311483140768687,0.2843668946003301,0.43551049280829995,0.628861117660929,24.41193114831408,13.0,0.18880307680812944,5.606237202772604,6.024190728076831,6.85032604008946,8.068831361570448,0.008960150907804764,0.0,0.0,1.0,4.083987304931477,
B2_hierarchical_frequency,calibrated,10,4252,4.034975758265889,0.9700001638570909,1.245329219038066,2.6839414031386943,2.5611502580135634,1.4386121841006279,1.3510343551271948,0.08396048918156161,0.20813734713076198,0.3057384760112888,0.46730950141110067,0.6427563499529633,22.95860771401693,12.0,0.1997831764962237,5.577047785690616,5.982855104425338,6.811887001150148,8.309530815018505,0.00799623706491063,0.0,0.0,1.0,4.034975758265889,
B2_hierarchical_frequency,calibrated,11,4248,3.9086607881548496,0.9657824408102543,1.1353168506571456,2.5734245035958376,2.5010693135202056,1.4381076529386918,1.3352362845590113,0.09392655367231638,0.22645951035781545,0.330743879472693,0.5098870056497176,0.6989171374764596,19.919726930320152,10.0,0.21850223462034746,5.384867710236332,5.811807274304396,6.691249684954174,8.529450151421704,0.007062146892655367,0.0,0.0,1.0,3.9086607881548496,
B2_hierarchical_frequency,calibrated,12,4218,3.8276505590144323,0.9630907084429221,1.053100760198908,2.480733969863257,2.479237718274527,1.4276332096643494,1.3469165891511752,0.09435751541014699,0.24158368895211,0.353959222380275,0.5353247984826932,0.7309151256519678,18.13560929350403,9.0,0.227054382318334,5.29678299830148,5.764750953289785,6.618824327501719,8.322234739650028,0.004978662873399715,0.0,0.0,1.0,3.8276505590144323,
B2_hierarchical_frequency,calibrated,2,4300,4.30568592709663,0.9790111841490347,1.4578953136114825,2.935913986033936,2.69114960489056,1.4780186724224533,1.369771941062694,0.06627906976744186,0.15976744186046513,0.22488372093023257,0.3630232558139535,0.5272093023255814,29.887906976744187,18.0,0.16102521228085084,5.727487498970458,6.145728606246833,7.117871267771011,8.200387594299219,0.013255813953488372,0.0,0.0,1.0,4.30568592709663,
B2_hierarchical_frequency,calibrated,3,4306,4.344577907544147,0.980119887781774,1.4723831715693114,2.975285661274317,2.7273126532190366,1.5029024897050056,1.3692922462698291,0.0580585229911751,0.15582907570831397,0.2254993032977241,0.35276358569437993,0.5123084068741292,31.097538318625173,20.0,0.1542597509624489,5.791987368851277,6.169423684409737,7.008481399107361,8.035425332186032,0.013469577333952624,0.0,0.0,1.0,4.344577907544147,
B2_hierarchical_frequency,calibrated,4,4303,4.358078429231539,0.9808641369245173,1.4737663438113107,2.97416689875931,2.742972182487893,1.5004005549479995,1.3839115304722291,0.05414826864977922,0.1429235417150825,0.21636067859632815,0.34534046014408554,0.5045317220543807,31.290959795491517,20.0,0.14778412224405926,5.790823876182807,6.209674278160229,6.89088060600554,8.050964267791096,0.009528236114338834,0.0,0.0,1.0,4.358078429231539,
B2_hierarchical_frequency,calibrated,5,4289,4.249622330651422,0.977467691315656,1.3783947568553776,2.883037191369489,2.688995556487817,1.5046424345141114,1.3665851392819335,0.06505012823501982,0.16041035206341805,0.2427139193285148,0.38796922359524366,0.5605036138960131,28.465376544649104,16.0,0.16446776361974483,5.71176736395519,6.162404025737907,6.918892650872096,8.651940054757885,0.01049195616693868,0.0,0.0,1.0,4.249622330651422,
B2_hierarchical_frequency,calibrated,6,4284,4.3276366759052385,0.9797551156920593,1.4543708567138518,2.950032038794715,2.72147787196394,1.4956611820808634,1.3776046371105226,0.05718954248366013,0.1568627450980392,0.22268907563025211,0.35644257703081234,0.5287114845938375,30.432773109243698,19.0,0.15473241115765002,5.807035631922088,6.220926060301851,7.075804214833531,8.619121737673819,0.012838468720821661,0.0,0.0,1.0,4.3276366759052385,
B2_hierarchical_frequency,calibrated,7,4291,4.3063988539435805,0.9795967029431344,1.4369911650156468,2.9241065980992618,2.6995262217000273,1.487115433083615,1.3822922558443187,0.05593101841062689,0.14448846422745282,0.22302493591237474,0.375436961081333,0.5353064553717082,29.60941505476579,18.0,0.15317842469464765,5.7924268954703235,6.2233423172939695,7.065647596503762,8.567001647028713,0.014914938242833839,0.0,0.0,1.0,4.3063988539435805,
B2_hierarchical_frequency,calibrated,8,4252,4.201623805526039,0.97546776544883,1.3768560613745133,2.8452955416226318,2.633225436492494,1.4684394802481187,1.3563282639034075,0.06326434619002823,0.17403574788334902,0.2594073377234243,0.40004703668861713,0.5719661335841957,27.267403574788336,15.0,0.17010223656867318,5.708829577459382,6.101980126040217,6.906980955984054,8.648685766630255,0.01011288805268109,0.0,0.0,1.0,4.201623805526039,
