model_id,prediction_type,group,count,trifecta_log_loss,trifecta_brier_score,winner_log_loss,exacta_log_loss,top3_set_log_loss,second_given_first_log_loss,third_given_first_second_log_loss,hit_at_1,hit_at_3,hit_at_5,hit_at_10,hit_at_20,actual_combo_rank_mean,actual_combo_rank_median,mean_reciprocal_rank,per_race_log_loss_p90,per_race_log_loss_p95,per_race_log_loss_p99,max_per_race_log_loss,true_probability_below_1e_3,true_probability_below_1e_4,true_probability_below_1e_6,prediction_coverage,normal_unique_log_loss,abnormal_tail_unique_log_loss
B0_uniform,calibrated,08,2240,4.787491742782046,0.9916666666666669,1.791759469228055,3.401197381662155,2.9957322735539904,1.6094379124340998,1.3862943611198908,0.06517857142857143,0.1625,0.24196428571428572,0.4160714285714286,0.5821428571428572,28.407589285714284,14.0,0.1680404294163309,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,09,2430,4.787491742782046,0.991666666666667,1.791759469228055,3.4011973816621546,2.995732273553991,1.6094379124340998,1.3862943611198908,0.0757201646090535,0.16049382716049382,0.24773662551440329,0.4152263374485597,0.5534979423868313,28.39917695473251,15.0,0.1736752654604646,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,10,2105,4.787491742782046,0.9916666666666669,1.791759469228055,3.4011973816621555,2.9957322735539913,1.6094379124340998,1.3862943611198904,0.07458432304038004,0.17482185273159145,0.25653206650831356,0.4152019002375297,0.5353919239904988,27.947743467933492,16.0,0.17723358993665853,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,11,2114,4.787491742782046,0.991666666666667,1.791759469228055,3.4011973816621555,2.9957322735539913,1.6094379124340998,1.3862943611198904,0.06338694418164617,0.15894039735099338,0.23888363292336803,0.41579943235572375,0.543046357615894,28.145222327341532,15.0,0.1646714511977471,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,12,2096,4.787491742782046,0.9916666666666669,1.791759469228055,3.4011973816621555,2.9957322735539913,1.6094379124340998,1.3862943611198904,0.06822519083969465,0.16173664122137404,0.2595419847328244,0.4532442748091603,0.5958969465648855,25.9456106870229,13.0,0.17580780837479748,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,13,2158,4.787491742782046,0.991666666666667,1.791759469228055,3.4011973816621555,2.995732273553991,1.6094379124341,1.3862943611198906,0.0778498609823911,0.170064874884152,0.24976830398517144,0.43697868396663575,0.5898980537534755,27.185356811862835,14.0,0.18123801331154993,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,14,2051,4.787491742782047,0.9916666666666671,1.7917594692280547,3.401197381662156,2.995732273553991,1.6094379124340998,1.3862943611198904,0.0628961482203803,0.14188200877620674,0.21209166260360798,0.3627498781082399,0.49585568015602144,31.602632862018528,21.0,0.15265362280388306,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,calibrated,15,2299,4.787491742782046,0.991666666666667,1.791759469228055,3.401197381662155,2.995732273553991,1.6094379124341,1.3862943611198906,0.07090039147455415,0.16398434101783385,0.2496737712048717,0.4245324053936494,0.5602435841670291,27.809047411918225,15.0,0.17366489960930545,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782046,
B0_uniform,calibrated,16,2134,4.787491742782047,0.9916666666666669,1.791759469228055,3.4011973816621555,2.9957322735539913,1.6094379124341,1.3862943611198906,0.05810684161199625,0.15089034676663543,0.2450796626054358,0.4119025304592315,0.5670103092783505,27.64198687910028,15.0,0.16319917505611112,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
B0_uniform,calibrated,17,2269,4.787491742782047,0.9916666666666669,1.791759469228055,3.401197381662155,2.9957322735539904,1.6094379124341,1.3862943611198908,0.08065226972234464,0.15557514323490523,0.24063464081092992,0.40546496253856323,0.5420890260026443,29.877038342882326,16.0,0.17204786171411088,4.787491742782046,4.787491742782046,4.787491742782046,4.787491742782046,0.0,0.0,0.0,1.0,4.787491742782047,
